Time,Size,Label
34.7110161781311,11974,5
34.741278886795044,692,0
34.774730920791626,692,0
34.79900932312012,5768,3
34.83887767791748,692,0
34.87867546081543,6149,3
34.91617035865784,692,0
34.9491982460022,7256,3
34.993194580078125,692,0
35.01328182220459,7829,3
35.03300142288208,43366,5
35.06500434875488,692,0
35.067373752593994,8213,3
35.104528188705444,692,0
35.11173462867737,692,0
35.155171155929565,8581,3
35.171303510665894,692,0
35.18154239654541,10470,5
35.22919940948486,692,0
35.23317074775696,3582,7
35.23759198188782,5397,3
35.2454035282135,692,0
35.26594066619873,692,0
35.26620888710022,692,0
35.2786660194397,435,7
35.30714178085327,692,0
35.33642601966858,6517,3
35.35484838485718,46006,5
35.355921268463135,692,0
35.36370587348938,7653,3
35.37549042701721,692,0
35.3952112197876,1230,7
35.44803309440613,10085,5
35.44967699050903,5774,3
35.453877449035645,692,0
35.51486110687256,692,0
35.5210075378418,692,0
35.524566888809204,6709,3
35.57347393035889,5397,3
35.57653999328613,692,0
35.58915066719055,692,0
35.66044092178345,692,0
35.66504526138306,692,0
35.67807340621948,692,0
35.71974062919617,6709,3
35.733185052871704,11222,5
35.7754693031311,692,0
35.80472230911255,19686,5
35.84793829917908,692,0
35.89529895782471,7461,3
35.91989302635193,692,0
35.93393421173096,692,0
35.997406244277954,692,0
36.0104124546051,692,0
36.013402223587036,692,0
36.04268789291382,8965,3
36.06439685821533,692,0
36.14265012741089,692,0
36.153061628341675,6901,3
36.18843913078308,6517,3
36.229958057403564,9525,5
36.329012632369995,5786,3
36.33251953125,31334,5
36.351935386657715,3701,7
36.35957050323486,5957,3
36.40073204040527,7248,3
36.40900778770447,11590,5
36.44343972206116,50694,5
36.44753384590149,3893,7
36.46566843986511,6901,3
36.52418231964111,7077,3
36.55488419532776,4821,7
36.6056342124939,8021,3
36.66898798942566,6149,3
36.772191524505615,15926,5
36.83922719955444,8213,3
36.85681629180908,692,0
36.87005305290222,692,0
36.88867735862732,11590,5
36.91672921180725,5573,3
36.94032144546509,692,0
36.94268226623535,692,0
36.96031093597412,692,0
37.00277400016785,5397,3
37.04345083236694,692,0
37.04565691947937,52022,5
37.08919024467468,692,0
37.10113048553467,692,0
37.18640208244324,692,0
37.203818559646606,692,0
37.25249981880188,6901,3
37.28476619720459,6149,3
37.294366121292114,692,0
37.33053731918335,5779,3
37.370473861694336,692,0
37.39349389076233,4069,7
37.41932034492493,8405,3
37.4552903175354,692,0
37.48123359680176,692,0
37.49641728401184,692,0
37.51295828819275,692,0
37.582032918930054,692,0
37.58407163619995,5397,3
37.677048206329346,6901,3
37.68073081970215,692,0
37.774877071380615,692,0
37.77594065666199,692,0
37.784215211868286,45622,5
37.83214735984802,692,0
37.85244703292847,5397,3
37.89357876777649,692,0
37.91407775878906,10662,5
37.93063759803772,7461,3
37.978787660598755,692,0
37.99740552902222,692,0
38.00072693824768,48570,5
38.04672455787659,692,0
38.049458265304565,10662,5
38.05769228935242,692,0
38.06281757354736,692,0
38.09655046463013,8581,3
38.10285806655884,692,0
38.139249324798584,692,0
38.14179229736328,5573,3
38.21956706047058,692,0
38.240193605422974,5397,3
38.30126976966858,692,0
38.31273531913757,9157,3
38.376810789108276,692,0
38.38380193710327,12726,5
38.39557886123657,692,0
38.408411264419556,692,0
38.443548917770386,692,0
38.44963073730469,1151,7
38.46026158332825,692,0
38.48691964149475,692,0
38.52164626121521,7829,3
38.56867074966431,692,0
38.59021496772766,4821,7
38.614518880844116,7653,3
38.63511371612549,692,0
38.6703827381134,4453,7
38.685434103012085,7829,3
38.70562672615051,692,0
38.755324840545654,692,0
38.81571698188782,2896,7
38.84131932258606,9157,3
38.846662282943726,692,0
38.89456605911255,692,0
38.96187448501587,692,0
39.01146459579468,692,0
39.032246589660645,6325,3
39.071950912475586,692,0
39.09276986122131,6325,3
39.150094747543335,692,0
39.176385164260864,4645,7
39.191502809524536,7461,3
39.22879981994629,176,7
39.229368448257446,692,0
39.24987745285034,692,0
39.25350785255432,692,0
39.346933126449585,692,0
39.40127944946289,692,0
39.4809992313385,692,0
39.50443959236145,692,0
39.52984690666199,4261,7
39.53427696228027,6517,3
39.541194438934326,692,0
39.63668441772461,692,0
39.650455474853516,692,0
39.66670894622803,692,0
39.71449398994446,169,7
39.75117754936218,692,0
39.78748846054077,692,0
39.794182777404785,7461,3
39.84973359107971,692,0
39.88439583778381,692,0
39.88456606864929,6149,3
39.930402994155884,5957,3
39.95855784416199,6517,3
39.98069930076599,692,0
40.074016094207764,692,0
40.092679500579834,6325,3
40.12156844139099,692,0
40.17142462730408,5776,3
40.21026611328125,692,0
40.22359371185303,6149,3
40.26655125617981,692,0
40.29535102844238,692,0
40.32141637802124,6517,3
40.34730648994446,692,0
40.35752820968628,692,0
40.36122179031372,1137,7
40.370261669158936,692,0
40.418612241744995,7829,3
40.45401191711426,692,0
40.46659803390503,2949,7
40.48020005226135,692,0
40.52011299133301,692,0
40.607600688934326,692,0
40.630316734313965,5957,3
40.65583348274231,692,0
40.659064054489136,660,7
40.69379544258118,692,0
40.70621347427368,8405,3
40.769919633865356,692,0
40.79515528678894,8213,3
40.867937326431274,692,0
40.88078236579895,6149,3
40.9628791809082,692,0
41.02556133270264,8581,3
41.03910994529724,692,0
41.095720291137695,7461,3
41.107863664627075,692,0
41.1286826133728,7653,3
41.14176845550537,692,0
41.21057438850403,6901,3
41.21377921104431,692,0
41.23018145561218,243,7
41.24755382537842,6325,3
41.27096629142761,7829,3
41.306761264801025,692,0
41.33526253700256,5957,3
41.389113426208496,7077,3
41.491978883743286,692,0
41.52093505859375,7077,3
41.58416247367859,692,0
41.674466133117676,827,7
41.697126388549805,692,0
41.76764678955078,692,0
41.77992868423462,692,0
41.84679102897644,7077,3
41.858261585235596,692,0
41.897469997406006,5397,3
41.93022608757019,692,0
41.986297845840454,692,0
42.010528326034546,11030,5
42.024242877960205,8405,3
42.069947719573975,692,0
42.07639956474304,692,0
42.143877029418945,8405,3
42.15581393241882,692,0
42.19444537162781,8405,3
42.22318387031555,692,0
42.25556230545044,692,0
42.27423048019409,7077,3
42.28206467628479,692,0
42.295276403427124,692,0
42.312742948532104,692,0
42.32628560066223,692,0
42.34387803077698,692,0
42.34827780723572,692,0
42.363731384277344,6517,3
42.42096519470215,7077,3
42.44143319129944,692,0
42.452067613601685,7829,3
42.45719575881958,692,0
42.50965666770935,692,0
42.52537536621094,5777,3
42.56154203414917,692,0
42.56378650665283,692,0
42.60151386260986,692,0
42.62305426597595,8213,3
42.64575672149658,8405,3
42.65971374511719,692,0
42.66159629821777,692,0
42.69893026351929,692,0
42.73663544654846,8021,3
42.78200697898865,692,0
42.82771039009094,8405,3
42.846800088882446,12918,5
42.84712052345276,692,0
42.88513231277466,692,0
42.899720430374146,6517,3
42.926109313964844,692,0
42.929847717285156,8021,3
42.96802282333374,692,0
43.01066303253174,47318,5
43.031758546829224,692,0
43.10486841201782,856,7
43.172003507614136,6901,3
43.210798263549805,692,0
43.22856950759888,692,0
43.26181077957153,692,0
43.26836848258972,8213,3
43.27886748313904,10085,5
43.28917932510376,692,0
43.30273747444153,6149,3
43.315465688705444,17606,5
43.34125542640686,692,0
43.34523344039917,692,0
43.4224739074707,692,0
43.48030376434326,692,0
43.556626081466675,3893,7
43.56228232383728,692,0
43.59416437149048,692,0
43.62831974029541,7077,3
43.682270526885986,692,0
43.6825065612793,11782,5
43.71047925949097,4344,7
43.7610650062561,692,0
43.797516107559204,4821,7
43.818777084350586,5790,3
43.85463285446167,692,0
43.877031326293945,6149,3
43.900696754455566,692,0
43.904014110565186,692,0
43.928149938583374,692,0
43.97871923446655,1234,7
43.98986577987671,692,0
44.03028583526611,692,0
44.04411196708679,25318,5
44.07126712799072,8021,3
44.07551193237305,692,0
44.10658669471741,6517,3
44.16623330116272,7829,3
44.17150807380676,692,0
44.21511435508728,13846,5
44.24880123138428,692,0
44.25284767150879,692,0
44.263755083084106,6325,3
44.298474073410034,6149,3
44.30567026138306,692,0
44.35994291305542,692,0
44.377132415771484,13670,5
44.38765025138855,5957,3
44.39882016181946,692,0
44.41552257537842,5205,3
44.424845457077026,692,0
44.516221046447754,692,0
44.542577266693115,692,0
44.55224323272705,692,0
44.56062150001526,6149,3
44.59044432640076,9525,5
44.616315841674805,692,0
44.6489782333374,8773,3
44.698134422302246,692,0
44.735002279281616,692,0
44.771870851516724,692,0
44.804030418395996,692,0
44.85819411277771,692,0
44.86219120025635,41,7
44.88812780380249,692,0
44.916144132614136,3317,7
44.95584774017334,692,0
45.04341387748718,692,0
45.06545424461365,9333,5
45.109917640686035,692,0
45.1955087184906,692,0
45.23589301109314,11414,5
45.243754625320435,692,0
45.280372619628906,692,0
45.31479859352112,692,0
45.34584856033325,15350,5
45.38801980018616,692,0
45.41704773902893,692,0
45.42471694946289,692,0
45.43026041984558,692,0
45.46532917022705,692,0
45.559359073638916,692,0
45.572028160095215,692,0
45.57285022735596,692,0
45.59647059440613,692,0
45.63883018493652,20,7
45.63961696624756,692,0
45.71088910102844,692,0
45.76408934593201,4645,7
45.806544065475464,692,0
45.8967866897583,692,0
45.910781145095825,9157,3
45.93797254562378,6325,3
45.977312088012695,692,0
46.03267240524292,8581,3
46.05236577987671,692,0
46.06603002548218,692,0
46.1197075843811,8021,3
46.14458513259888,692,0
46.197866678237915,692,0
46.203731060028076,6325,3
46.23459577560425,8773,3
46.26224708557129,5397,3
46.28040528297424,692,0
46.296751737594604,11590,5
46.30678606033325,692,0
46.309327363967896,692,0
46.35803818702698,692,0
46.382636070251465,5573,3
46.41073489189148,692,0
46.42310929298401,6901,3
46.42355465888977,9525,5
46.43690323829651,692,0
46.44097399711609,692,0
46.47038269042969,5573,3
46.47487282752991,692,0
46.51568818092346,5013,7
46.53633117675781,8021,3
46.55573534965515,692,0
46.57770347595215,692,0
46.681047439575195,692,0
46.69048762321472,692,0
46.69367170333862,692,0
46.72284650802612,7252,3
46.763038635253906,692,0
46.78569054603577,692,0
46.84133267402649,692,0
46.85864329338074,692,0
46.91667985916138,6901,3
46.95557713508606,692,0
47.02995491027832,692,0
47.059818506240845,692,0
47.09472417831421,7077,3
47.21747398376465,692,0
47.26335310935974,692,0
47.307941913604736,692,0
47.37245845794678,8021,3
47.39719033241272,692,0
47.421483278274536,7461,3
47.430641412734985,692,0
47.49141550064087,692,0
47.543843507766724,4069,7
47.5969934463501,692,0
47.628443479537964,4645,7
47.63757658004761,692,0
47.693323850631714,692,0
47.72757863998413,692,0
47.77637076377869,692,0
47.78299903869629,692,0
47.859092235565186,692,0
47.94016933441162,692,0
48.00749588012695,692,0
48.04153227806091,49014,5
48.0742404460907,692,0
48.087679624557495,9717,5
48.09965491294861,692,0
48.15541124343872,16486,5
48.19593286514282,692,0
48.27148985862732,11414,5
48.29420590400696,692,0
48.35709238052368,692,0
48.3593475818634,692,0
48.371469497680664,1067,7
48.41764163970947,692,0
48.456077575683594,4645,7
48.512181520462036,692,0
48.551186084747314,692,0
48.62530207633972,692,0
48.713016986846924,692,0
48.74834871292114,7251,3
48.767579317092896,692,0
48.854031801223755,692,0
48.870137453079224,692,0
48.884649991989136,8581,3
48.886980295181274,5013,7
48.90944266319275,692,0
48.9136438369751,692,0
48.92749881744385,6149,3
48.9738712310791,2565,7
49.003039836883545,692,0
49.00568413734436,4821,7
49.01274538040161,8581,3
49.02529859542847,692,0
49.08835983276367,692,0
49.09148716926575,692,0
49.124109506607056,692,0
49.15534687042236,6517,3
49.18433141708374,6325,3
49.192118406295776,692,0
49.20424008369446,692,0
49.27258586883545,7461,3
49.299259424209595,692,0
49.34372401237488,17606,5
49.349058628082275,692,0
49.37115287780762,7257,3
49.439732789993286,692,0
49.456557273864746,8213,3
49.482001543045044,692,0
49.48409295082092,11222,5
49.49566388130188,692,0
49.524444818496704,10278,5
49.57393932342529,692,0
49.59773254394531,6517,3
49.6383101940155,692,0
49.67274761199951,7461,3
49.707457542419434,692,0
49.74078178405762,8405,3
49.78188943862915,8021,3
49.80349397659302,692,0
49.805623292922974,7653,3
49.846086502075195,692,0
49.858943939208984,6517,3
49.93857479095459,692,0
49.955920457839966,8581,3
49.96233296394348,10662,5
50.018362045288086,692,0
50.02086853981018,692,0
50.0329749584198,6325,3
50.045615673065186,692,0
50.060205936431885,692,0
50.10270595550537,5573,3
50.12647604942322,11222,5
50.13227605819702,5397,3
50.14926767349243,29462,5
50.15638470649719,692,0
50.15920615196228,6517,3
50.236247539520264,692,0
50.25532126426697,8213,3
50.282838582992554,692,0
50.28299832344055,9333,5
50.309083223342896,7653,3
50.33325695991516,322,7
50.344239234924316,9157,3
50.367241621017456,692,0
50.41588473320007,692,0
50.41627073287964,1421,7
50.42363262176514,692,0
50.44237041473389,6149,3
50.447681188583374,1245,7
50.45426917076111,692,0
50.51489186286926,692,0
50.534454345703125,692,0
50.56173825263977,7829,3
50.56217360496521,692,0
50.593631744384766,692,0
50.60475492477417,692,0
50.62786936759949,4261,7
50.634724855422974,692,0
50.69322443008423,692,0
50.71371102333069,8965,3
50.77812910079956,692,0
50.79022431373596,692,0
50.82613515853882,692,0
50.91585373878479,692,0
50.95686435699463,4453,7
50.99743175506592,6325,3
51.01018238067627,692,0
51.02201509475708,692,0
51.05103421211243,6709,3
51.08252811431885,692,0
51.12918496131897,6517,3
51.13070583343506,160,7
51.13820004463196,692,0
51.1428804397583,5013,7
51.16677951812744,11414,5
51.19720411300659,1073,7
51.21709108352661,692,0
51.257495641708374,246,7
51.29761290550232,692,0
51.31424283981323,3701,7
51.33541202545166,692,0
51.34602499008179,692,0
51.36987853050232,9333,5
51.391385078430176,692,0
51.40299940109253,692,0
51.42289423942566,6149,3
51.470635652542114,692,0
51.47996783256531,692,0
51.50938844680786,692,0
51.521392583847046,692,0
51.525917768478394,4453,7
51.528526067733765,7829,3
51.55127477645874,692,0
51.55499076843262,6901,3
51.60401964187622,692,0
51.62098717689514,7256,3
51.63974738121033,692,0
51.66824674606323,692,0
51.695812463760376,692,0
51.712401151657104,6325,3
51.783567667007446,692,0
51.814908266067505,692,0
51.85852861404419,692,0
51.868000507354736,7077,3
51.9309983253479,692,0
51.9925754070282,43174,5
52.02564740180969,692,0
52.02686262130737,8021,3
52.12287521362305,692,0
52.144569873809814,692,0
52.15392875671387,692,0
52.155516624450684,8021,3
52.18617630004883,4261,7
52.202553272247314,9333,5
52.211779832839966,9333,5
52.21764850616455,10085,5
52.21823310852051,692,0
52.27072286605835,1114,7
52.30887484550476,9157,3
52.314924240112305,692,0
52.378233432769775,692,0
52.37936973571777,692,0
52.40163493156433,4645,7
52.43212819099426,12166,5
52.43766212463379,692,0
52.44170331954956,11974,5
52.44483947753906,692,0
52.46275520324707,9157,3
52.469921350479126,9525,5
52.47835087776184,5013,7
52.49333667755127,4261,7
52.50064420700073,11414,5
52.52267646789551,15734,5
52.52344059944153,692,0
52.56920337677002,11782,5
52.57349491119385,10470,5
52.582016706466675,692,0
52.609363317489624,8021,3
52.637327432632446,692,0
52.6469612121582,5397,3
52.66735649108887,692,0
52.67450189590454,1115,7
52.69529151916504,4645,7
52.713685035705566,692,0
52.72781825065613,7829,3
52.748127937316895,545,7
52.78261375427246,692,0
52.784210443496704,692,0
52.84771490097046,692,0
52.852020025253296,15350,5
52.91329598426819,6901,3
52.91444540023804,692,0
52.98222017288208,692,0
52.99775719642639,692,0
53.065072774887085,565,7
53.07532572746277,692,0
53.09466218948364,692,0
53.124491691589355,12534,5
53.162163734436035,692,0
53.19203472137451,692,0
53.20066571235657,692,0
53.22102999687195,36346,5
53.23335886001587,692,0
53.315377950668335,692,0
53.35673761367798,7077,3
53.36377000808716,3141,7
53.38030958175659,45254,5
53.40756440162659,651,7
53.40847420692444,692,0
53.431644678115845,6325,3
53.44419813156128,692,0
53.45107364654541,692,0
53.48422360420227,692,0
53.49877715110779,7829,3
53.54432797431946,692,0
53.55627179145813,7653,3
53.56465816497803,692,0
53.6627721786499,692,0
53.66687083244324,5013,7
53.73747754096985,692,0
53.74955344200134,4261,7
53.75017428398132,6709,3
53.79155921936035,692,0
53.821561098098755,5781,3
53.84372353553772,1279,7
53.87910747528076,692,0
53.95126247406006,6709,3
53.97048544883728,692,0
53.993884563446045,692,0
54.006659507751465,692,0
54.01102590560913,9525,5
54.02500653266907,7268,3
54.02959966659546,692,0
54.09731912612915,11974,5
54.11687445640564,5772,3
54.12299704551697,692,0
54.14272451400757,8405,3
54.1807222366333,692,0
54.1810941696167,14598,5
54.23849368095398,692,0
54.299647092819214,692,0
54.306639671325684,692,0
54.3216826915741,7461,3
54.35408902168274,6709,3
54.363420724868774,14422,5
54.38797926902771,692,0
54.399296283721924,692,0
54.400038957595825,1282,7
54.40455508232117,7653,3
54.48671865463257,692,0
54.51913666725159,692,0
54.58792853355408,18358,5
54.594663858413696,21366,5
54.60063815116882,692,0
54.65945768356323,5957,3
54.680015087127686,692,0
54.68946814537048,692,0
54.746155977249146,692,0
54.75511813163757,692,0
54.76232147216797,1267,7
54.795926094055176,952,7
54.80382585525513,8965,3
54.836142778396606,692,0
54.87004995346069,6517,3
54.894705057144165,692,0
54.91337728500366,192,7
54.95112085342407,6325,3
54.962642431259155,692,0
54.98173546791077,692,0
55.015734910964966,3578,7
55.02293252944946,692,0
55.03316283226013,6901,3
55.041672706604004,692,0
55.05856680870056,6709,3
55.0905601978302,692,0
55.0913290977478,692,0
55.17087435722351,49378,5
55.18650269508362,692,0
55.189770221710205,11222,5
55.20524215698242,5573,3
55.237589836120605,5957,3
55.264870405197144,692,0
55.27619457244873,692,0
55.28670525550842,7077,3
55.355276584625244,44870,5
55.37104392051697,6149,3
55.372413873672485,692,0
55.39863157272339,6517,3
55.409444093704224,692,0
55.42116570472717,11414,5
55.43073344230652,692,0
55.45366430282593,692,0
55.457024335861206,692,0
55.4781391620636,692,0
55.49317646026611,6517,3
55.591257095336914,21721,5
55.59233808517456,8021,3
55.61569857597351,692,0
55.64820337295532,12726,5
55.66267251968384,5573,3
55.67371678352356,692,0
55.744139671325684,53,7
55.74635982513428,5205,3
55.74957466125488,692,0
55.74989318847656,692,0
55.793352127075195,692,0
55.794618368148804,6901,3
55.799466133117676,11030,5
55.80176758766174,10278,5
55.82163119316101,5573,3
55.85695695877075,692,0
55.8650906085968,331,7
55.87187576293945,6517,3
55.87350845336914,692,0
55.964696645736694,692,0
55.96890997886658,8021,3
55.97673487663269,25510,5
56.00233578681946,692,0
56.01637387275696,5783,3
56.04167675971985,692,0
56.048662424087524,692,0
56.09121489524841,6149,3
56.14484214782715,692,0
56.1455979347229,8021,3
56.1824049949646,4261,7
56.187870025634766,5789,3
56.26372694969177,692,0
56.27609992027283,8021,3
56.33753252029419,8021,3
56.35536026954651,692,0
56.39544177055359,692,0
56.40118646621704,7653,3
56.42909097671509,692,0
56.53803014755249,10085,5
56.560996532440186,668,7
56.601728439331055,692,0
56.67301940917969,692,0
56.695027112960815,692,0
56.72520327568054,692,0
56.816678047180176,692,0
56.887734174728394,692,0
56.90693020820618,692,0
56.99176836013794,692,0
57.055206298828125,6709,3
57.08290696144104,692,0
57.089601039886475,6325,3
57.136720418930054,6149,3
57.17333221435547,692,0
57.18533205986023,6517,3
57.19684314727783,692,0
57.22230005264282,692,0
57.2738254070282,7245,3
57.29486656188965,692,0
57.30043125152588,692,0
57.31450653076172,692,0
57.40781235694885,692,0
57.425331830978394,6517,3
57.48771262168884,692,0
57.518874645233154,6901,3
57.52742838859558,692,0
57.54974055290222,692,0
57.55356025695801,692,0
57.59113144874573,6901,3
57.59668207168579,692,0
57.61399722099304,692,0
57.62298321723938,692,0
57.708208322525024,692,0
57.748993158340454,692,0
57.78230261802673,6149,3
57.840346813201904,692,0
57.87084078788757,10278,5
57.87866520881653,692,0
57.88147187232971,4645,7
57.883663177490234,11590,5
57.90503239631653,1170,7
57.92726922035217,692,0
57.94842076301575,692,0
57.98717021942139,692,0
58.013341426849365,692,0
58.01640319824219,692,0
58.06285548210144,5013,7
58.063502073287964,692,0
58.135106801986694,692,0
58.17742562294006,692,0
58.208271741867065,8965,3
58.24813413619995,692,0
58.31062388420105,692,0
58.3421950340271,692,0
58.35610246658325,6709,3
58.35897946357727,692,0
58.40548133850098,7829,3
58.41698503494263,692,0
58.45374035835266,7461,3
58.48100471496582,692,0
58.5266854763031,6901,3
58.53805732727051,4069,7
58.578571796417236,692,0
58.59359407424927,8965,3
58.63004112243652,692,0
58.727089166641235,692,0
58.74286937713623,7829,3
58.76480674743652,692,0
58.808574199676514,692,0
58.83476495742798,692,0
58.90970993041992,692,0
58.943830728530884,692,0
58.95207071304321,12534,5
58.9739089012146,8213,3
58.98563551902771,692,0
59.071727991104126,692,0
59.097758054733276,692,0
59.10347366333008,6709,3
59.19048619270325,8021,3
59.19372868537903,692,0
59.21998310089111,7829,3
59.242064237594604,692,0
59.25634503364563,692,0
59.29447412490845,4645,7
59.298746824264526,692,0
59.30007767677307,692,0
59.39141821861267,692,0
59.39730262756348,5957,3
59.440495014190674,692,0
59.499675273895264,692,0
59.58345913887024,6149,3
59.596712589263916,692,0
59.629297733306885,6325,3
59.67711567878723,692,0
59.720537185668945,5013,7
59.76198363304138,692,0
59.78522777557373,6325,3
59.84659147262573,692,0
59.859336614608765,5957,3
59.902355909347534,5013,7
59.938822507858276,692,0
59.94401407241821,692,0
59.94899868965149,692,0
59.95268797874451,7461,3
59.95599412918091,3893,7
59.98193120956421,9717,5
60.009557485580444,7077,3
60.04564929008484,692,0
60.058276891708374,692,0
60.06038761138916,692,0
60.06564688682556,6901,3
60.10157084465027,49159,5
60.102906227111816,692,0
60.12146997451782,692,0
60.16149020195007,5013,7
60.17321991920471,692,0
60.195016622543335,5774,3
60.204389333724976,13478,5
60.20932459831238,692,0
60.263651847839355,692,0
60.27570199966431,8213,3
60.300541400909424,6517,3
60.31978225708008,692,0
60.35630702972412,692,0
60.38074779510498,9909,5
60.41033482551575,692,0
60.42663788795471,8773,3
60.47852897644043,692,0
60.507039070129395,6901,3
60.547680377960205,883,7
60.56213593482971,692,0
60.56218409538269,8213,3
60.60705542564392,7077,3
60.639447927474976,692,0
60.65745735168457,692,0
60.68182992935181,6325,3
60.72111773490906,692,0
60.72472620010376,7077,3
60.74596285820007,692,0
60.74779963493347,692,0
60.762810707092285,7653,3
60.772377729415894,692,0
60.79789400100708,451,7
60.834285497665405,692,0
60.834646224975586,7252,3
60.88900327682495,3317,7
60.89776110649109,692,0
60.93065023422241,692,0
60.9325897693634,692,0
60.958680868148804,692,0
60.99149250984192,8213,3
60.99358773231506,692,0
61.01699924468994,692,0
61.03763556480408,692,0
61.06797909736633,7653,3
61.08182740211487,692,0
61.10485124588013,5573,3
61.13912606239319,692,0
61.20369553565979,692,0
61.22489666938782,692,0
61.288005113601685,8405,3
61.293832302093506,692,0
61.32894325256348,692,0
61.36018466949463,692,0
61.395487785339355,692,0
61.45063900947571,692,0
61.488999128341675,692,0
61.544389963150024,692,0
61.55372953414917,3317,7
61.61894488334656,692,0
61.653493881225586,8021,3
61.68181276321411,4261,7
61.7003858089447,6709,3
61.708577156066895,692,0
61.726139545440674,322,7
61.76325011253357,4261,7
61.79371452331543,6149,3
61.80129599571228,692,0
61.81218647956848,692,0
61.88845634460449,692,0
61.92986583709717,692,0
61.93886590003967,7829,3
61.97337031364441,692,0
62.00462532043457,1276,7
62.03331637382507,6709,3
62.04072666168213,11030,5
62.049737215042114,692,0
62.081544637680054,7244,3
62.114988803863525,692,0
62.11944103240967,5573,3
62.12933278083801,3893,7
62.16116786003113,692,0
62.23079800605774,692,0
62.26352310180664,692,0
62.28809595108032,7829,3
62.33288216590881,692,0
62.412463903427124,692,0
62.42602491378784,6709,3
62.46880388259888,9157,3
62.50554013252258,692,0
62.54119896888733,5397,3
62.56068754196167,692,0
62.60722494125366,7829,3
62.61230778694153,692,0
62.68949747085571,692,0
62.69372224807739,734,7
62.696834564208984,8773,3
62.72469472885132,692,0
62.79747414588928,692,0
62.80872440338135,5957,3
62.83972120285034,692,0
62.8516731262207,7077,3
62.88715076446533,8965,3
62.888187408447266,692,0
62.92262554168701,692,0
62.98021411895752,6709,3
62.98490285873413,692,0
63.02347731590271,6325,3
63.03163719177246,692,0
63.05297231674194,692,0
63.059696435928345,692,0
63.11717176437378,4261,7
63.12442898750305,4821,7
63.1510214805603,692,0
63.1703360080719,692,0
63.18041706085205,4069,7
63.19099998474121,927,7
63.205774545669556,692,0
63.24583029747009,692,0
63.31639504432678,692,0
63.3272647857666,8965,3
63.34020447731018,692,0
63.36540699005127,8773,3
63.44544744491577,7257,3
63.46455264091492,692,0
63.514620542526245,9157,3
63.540531396865845,8021,3
63.55363154411316,692,0
63.62705373764038,5957,3
63.64696645736694,692,0
63.687883377075195,692,0
63.688706398010254,5205,3
63.70455288887024,692,0
63.72254133224487,11590,5
63.80180048942566,692,0
63.85566329956055,6517,3
63.86566519737244,692,0
63.90388751029968,9717,5
63.91816186904907,692,0
63.923393964767456,692,0
63.93127250671387,194,7
63.981794357299805,11222,5
63.988823652267456,692,0
64.02661538124084,10838,5
64.04469609260559,5205,3
64.07376194000244,692,0
64.09196543693542,692,0
64.10431170463562,39798,5
64.12045550346375,692,0
64.13325929641724,4821,7
64.17619466781616,692,0
64.2402560710907,692,0
64.32395815849304,692,0
64.40195178985596,692,0
64.41401243209839,8965,3
64.43222761154175,1135,7
64.45420861244202,6709,3
64.45705914497375,692,0
64.49169158935547,692,0
64.49278545379639,692,0
64.4930636882782,692,0
64.50137281417847,692,0
64.5157561302185,692,0
64.53088903427124,183,7
64.54637169837952,7829,3
64.55800127983093,692,0
64.59562587738037,1018,7
64.61266589164734,692,0
64.63906216621399,8021,3
64.65692210197449,692,0
64.71317625045776,7077,3
64.73348498344421,692,0
64.76328539848328,1353,7
64.7828860282898,6517,3
64.82900357246399,692,0
64.83963894844055,8213,3
64.87247967720032,692,0
64.89025568962097,6517,3
64.90039777755737,692,0
64.9236228466034,692,0
64.97079944610596,692,0
65.03197646141052,692,0
65.06429076194763,6901,3
65.09317660331726,692,0
65.09715485572815,692,0
65.1031186580658,8965,3
65.17847561836243,692,0
65.20100045204163,692,0
65.28216552734375,7077,3
65.29304242134094,28134,5
65.29720830917358,692,0
65.32326912879944,10278,5
65.37316012382507,692,0
65.38253378868103,692,0
65.42153835296631,692,0
65.45394611358643,44502,5
65.49177193641663,692,0
65.49470686912537,13670,5
65.49883198738098,21366,5
65.50800681114197,692,0
65.54131603240967,692,0
65.59556746482849,692,0
65.64686679840088,692,0
65.72995638847351,9333,5
65.73024821281433,692,0
65.7928774356842,692,0
65.83032083511353,692,0
65.87170052528381,50886,5
65.878901720047,32033,5
65.89371633529663,692,0
65.94272041320801,692,0
65.98385453224182,692,0
66.0056700706482,6517,3
66.03715395927429,692,0
66.05725574493408,692,0
66.10813403129578,8405,3
66.11057806015015,692,0
66.17001581192017,692,0
66.18272113800049,7261,3
66.18775224685669,692,0
66.21257710456848,984,7
66.21581792831421,692,0
66.22505474090576,692,0
66.26119041442871,692,0
66.2844169139862,692,0
66.38040375709534,692,0
66.41101121902466,692,0
66.44389033317566,692,0
66.4815583229065,542,7
66.49971437454224,692,0
66.50786805152893,6325,3
66.51170706748962,4261,7
66.5424497127533,692,0
66.58517169952393,7250,3
66.59222531318665,692,0
66.65444898605347,5573,3
66.68326258659363,8,7
66.69093775749207,692,0
66.71110534667969,692,0
66.72334241867065,692,0
66.73767423629761,692,0
66.74807000160217,692,0
66.74961829185486,5397,3
66.75008487701416,692,0
66.82875275611877,692,0
66.83350443840027,7248,3
66.84882402420044,692,0
66.85659551620483,692,0
66.88293504714966,7252,3
66.92966032028198,6517,3
66.93458890914917,692,0
66.96799039840698,692,0
67.02598643302917,6325,3
67.14571738243103,692,0
67.15358066558838,692,0
